month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
* year-over-year figures may be impacted, please contact economics@realtor.com for more details.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202010,99921,"craig, ak",,295050,0,0.1132,19,0,0.1875,408,0.0837,2.7604,0,,,0,,,4,,,1,,,182.9787234,0,0.2815,1500,0,-0.0625,341307,0.0151,-0.0348,20,0.0526,0.25,0.0526,0.0526,0.0526
202010,99901,"ketchikan, ak",,299050,-0.0912,0.0136,97,0.0659,0,99,0.0259,0.1124,12,-0.25,0.5,0,,,8,-0.5,,13,-0.4091,-0.0714,183.3996024,0.0043,0.0509,1496,-0.0477,-0.0828,315975,-0.0295,-0.0019,110,-0.0265,-0.009,0.134,-0.1077,-0.0103
202010,99835,"sitka, ak",*,350050,-0.0264,-0.1002,29,-0.275,,108,0.2203,-0.194,0,,,0,,,4,-0.5,0,12,-0.1429,1,238.0382775,0.0095,0.1243,1044,-0.2309,-0.3756,452464,0.0594,-0.1256,41,-0.2407,-0.2264,0.4138,0.0638,0.2861
202010,99833,"petersburg, ak",,247550,-0.002,-0.1069,16,-0.1111,-0.2727,237,0.1533,-0.104,0,,,0,,,0,,,0,-1,,147.0588235,-0.0274,-0.0909,1500,0.0345,0.1538,333568,0.0058,0.0177,16,-0.1579,-0.2727,0,-0.0556,0
202010,99827,"haines, ak",*,220050,-0.1651,-0.1643,15,-0.0625,,301,0.1169,1,0,,,0,,,0,,,0,-1,-1,179.4871795,0,0.1418,1200,0,-0.2537,317520,0.0163,0.0085,15,-0.1176,-0.2857,0,-0.0625,-0.05
202010,99801,"juneau, ak",*,444950,0,,42,-0.1923,,112,0.1728,,12,-0.4,-0.5,0,,,4,0,-0.8,73,0.058,0.3273,252.1459227,0.0746,0.0963,1597,0.0063,-0.1321,455108,0.0452,0.092,115,-0.0496,-0.1958,1.7381,0.4112,1.1131
202010,99737,"delta junction, ak",*,283050,-0.0122,0.2174,25,-0.1667,,88,0.0932,-0.5269,4,-0.5,-0.5,0,,,0,-1,-1,2,0,,133,0,0.1107,1811,0.0064,0.0864,257510,-0.0412,0.0608,27,-0.1563,-0.2286,0.08,0.0133,0.08
202010,99712,"fairbanks, ak",,205050,-0.18,-0.057,40,-0.1304,-0.4872,64,0.0667,-0.1847,12,0,0,0,,,8,-0.5,-0.5,1,0,,138.4664948,0.0118,-0.0153,1555,-0.1215,-0.0576,233506,-0.0618,0.0017,41,-0.1277,-0.4744,0.025,0.0033,0.025
202010,99709,"fairbanks, ak",*,219950,-0.0965,-0.0266,64,0,,44,-0.0833,-0.3178,32,-0.1111,0,0,,,16,0,-0.5556,3,0.5,,132.0070423,-0.0642,-0.0401,1716,-0.0403,0.0752,260377,-0.0621,0.088,67,0.0152,-0.3796,0.0469,0.0156,0.0469
202010,99705,"north pole, ak",*,250050,0.0165,0.0146,52,-0.0545,,36,-0.3333,-0.4194,28,-0.125,-0.3636,0,,-1,16,0,-0.7333,5,0.6667,,158.2916667,0.1023,0.1367,1668,-0.0054,-0.0347,259287,0.0543,0.066,57,-0.0172,-0.5547,0.0962,0.0416,0.0962
202010,99701,"fairbanks, ak",,185050,-0.0859,0.0425,48,-0.0588,-0.3333,54,0.0093,-0.25,16,-0.2,0,0,,,8,-0.6,-0.6667,1,0,,115.2753108,-0.0394,0.1064,1670,-0.0541,-0.0147,190867,-0.0653,-0.0541,49,-0.0577,-0.3194,0.0208,0.0012,0.0208
202010,99688,"willow, ak",*,158050,0.1532,,27,-0.069,,91,0.103,,8,0,1,0,,,4,0,-0.6667,0,,,139.84375,-0.06,-0.1607,1110,0.1935,0.11,205228,0.0197,0.0328,27,-0.069,-0.5,0,0,0
202010,99676,"talkeetna, ak",,179950,0,-0.1203,18,0,-0.3571,109,0.2899,-0.155,0,-1,-1,0,,,0,-1,,0,,,165.9451659,-0.0517,0.0713,1220,0,-0.0546,284350,-0.0252,0.0823,18,0,-0.3571,0,0,0
202010,99672,"sterling, ak",*,360050,0.0909,,18,-0.2174,,104,-0.0796,,4,0,0,0,,,0,-1,-1,0,,,174.175569,-0.0558,0.1427,2300,0.1386,0.552,485257,0.1153,0.7352,18,-0.2174,-0.5135,0,0,0
202010,99669,"soldotna, ak",,279550,0.0875,0.0856,54,-0.194,-0.4194,67,0.072,-0.3589,12,-0.25,-0.25,0,,,12,-0.4,-0.25,0,,,163.3986928,-0.0172,0.0666,1680,0.0895,-0.0651,353270,0.102,0.1378,54,-0.194,-0.4194,0,0,0
202010,99664,"seward, ak",,340358,-0.1638,-0.0277,15,-0.0625,-0.1176,69,-0.1585,-0.2698,0,,,0,,,4,,,0,,,238.9361702,-0.005,0.2217,1410,-0.0476,-0.1686,451902,-0.1527,-0.0568,15,-0.0625,-0.1176,0,0,0
202010,99654,"wasilla, ak",,370050,-0.0067,0.1323,98,-0.0485,-0.5355,52,-0.0796,-0.3247,28,-0.3636,-0.5882,12,0.5,2,12,-0.5714,-0.7692,0,,,195.2666667,0.0281,0.1909,2063,0.0007,0.0115,437856,0.0055,0.2154,98,-0.0485,-0.5355,0,0,0
202010,99645,"palmer, ak",,360050,0.0141,0.1166,62,-0.0882,-0.5231,80,0.3333,0.0191,20,-0.2857,-0.375,0,-1,,12,-0.4,-0.7,0,,,194.7461629,0.0336,0.2415,1952,-0.0377,-0.0934,456294,0.0253,0.2363,62,-0.0882,-0.5231,0,0,0
202010,99639,"ninilchik, ak",,178050,-0.0569,-0.0872,15,-0.2105,-0.5161,128,0.148,-0.3568,0,-1,,0,,,4,,,0,,,135.0415512,-0.0112,-0.0387,1095,-0.1083,-0.2626,183919,-0.1375,-0.2298,15,-0.2105,-0.5161,0,0,0
202010,99623,"wasilla, ak",,289050,0.016,0.0725,101,-0.0818,-0.4794,56,0.1089,-0.2276,44,0.375,0,8,0,,32,0,-0.5,0,,,169.9908088,0.0717,0.0934,1806,0.0106,0.0081,340597,0.0634,0.1739,101,-0.0818,-0.4794,0,0,0
202010,99615,"kodiak, ak",,319050,-0.0031,-0.0333,21,0,-0.3,92,0.363,-0.1965,4,0,0,0,,,0,-1,-1,0,,,212.2732536,0,0.1208,1440,0,-0.1,855559,0.2289,1.2542,21,0,-0.3,0,0,0
202010,99611,"kenai, ak",,269950,0.0321,0.1534,56,-0.1385,-0.44,114,0.2324,0.0411,12,-0.25,0.5,0,,,12,-0.25,-0.4,0,,,157.5443787,0.0536,0.2413,1984,0.0066,0.0576,316778,0.0397,0.1111,56,-0.1385,-0.44,0,0,0
202010,99610,"kasilof, ak",,225050,-0.1175,-0.1,18,0,-0.4194,104,0.0297,-0.2121,0,,,0,,,4,0,-0.5,0,,,146.5848453,0.1033,0.0136,1872,-0.068,-0.0783,369897,0.0038,0.0328,18,0,-0.4194,0,0,0
202010,99603,"homer, ak",*,385050,-0.0363,,46,-0.2203,,136,0.2089,,8,0,1,0,,,4,-0.5,-0.75,0,,,211.7346939,0.0301,0.2271,1792,0,-0.1029,632281,0.0606,0.7434,46,-0.2203,-0.4773,0,0,0
202010,99587,"girdwood, ak",,650050,0,-0.0434,13,-0.1875,0.625,42,1.4,-0.6866,0,-1,,0,,,0,-1,,0,,,307.0382617,0,-0.1221,2117,0,0.1026,656065,0.0777,0.0396,13,-0.1875,0.625,0,0,0
202010,99577,"eagle river, ak",,389950,-0.0312,0.0075,117,-0.1069,-0.2595,57,0.2667,-0.1429,32,-0.3333,-0.1111,0,,,20,-0.6429,-0.6875,0,,,197.9166667,0.0254,0.08,1984,-0.0357,-0.0575,439341,0.0157,0.0637,117,-0.1069,-0.2595,0,0,0
202010,99567,"chugiak, ak",,435000,-0.0215,0.0875,30,-0.1429,-0.6154,92,0.1871,0.0166,4,-0.5,-0.6667,0,,,12,0,-0.5714,0,,,210.2739726,0.0345,0.1038,2332,0.0836,0.203,456156,-0.0019,0.1142,30,-0.1429,-0.6154,0,0,0
202010,99556,"anchor point, ak",*,225050,-0.2845,,25,-0.1935,,164,0.3279,,0,,-1,0,,,4,0,0,0,,,144.0618412,-0.0251,-0.018,1868,-0.0189,0.426,414552,0.0089,0.429,25,-0.1935,-0.5,0,0,0
202010,99518,"anchorage, ak",,249950,0.0889,0.0434,24,0.2632,-0.1429,28,0.0769,-0.4043,8,-0.3333,0,0,,,16,1,0,0,,,192.533557,0.0572,0.2323,1152,-0.0432,-0.2453,252248,0.1118,0.0621,24,0.2632,-0.1429,0,0,0
202010,99517,"anchorage, ak",,324950,0.0084,0.0314,36,-0.122,-0.3077,52,0.3333,-0.0957,12,-0.4,0,0,,,16,0,0,0,,,183.805668,-0.0368,0.0731,1900,0.0112,0.117,405890,-0.0076,0.2351,36,-0.122,-0.3077,0,0,0
202010,99516,"anchorage, ak",*,599950,0.0389,,72,-0.1628,-0.3846,60,0.4815,0.0435,16,-0.6,-0.4286,0,,-1,20,-0.5455,-0.5,0,,,206.1512027,-0.0093,0,2816,0.043,0.0626,698156,0.0273,0.1443,72,-0.1628,-0.3846,0,0,0
202010,99515,"anchorage, ak",,359950,-0.0205,-0.027,70,-0.0278,-0.2135,55,0.3924,0.1828,28,-0.3636,-0.125,0,,,20,-0.375,-0.5,0,,,193.9451277,-0.0141,0.0373,1857,-0.0408,-0.0757,494633,-0.0319,0.2121,70,-0.0278,-0.2135,0,0,0
202010,99508,"anchorage, ak",*,252550,0.0468,,62,-0.1842,,70,0.4433,,24,0,0.2,0,,,28,-0.125,-0.3636,0,,,159.2261905,-0.0017,0.0439,1344,0.0701,-0.0757,261943,0.0573,0.089,62,-0.1842,-0.4414,0,0,0
202010,99507,"anchorage, ak",*,280049,-0.111,,94,-0.0505,,44,0.0476,,32,-0.3333,-0.2727,0,,,36,0,-0.4,0,,,198.5878199,0.0228,0.1014,1452,-0.0547,-0.1861,397481,-0.0186,0.015,94,-0.0505,-0.4013,0,0,0
202010,99504,"anchorage, ak",*,249950,0,-0.0198,120,0.0909,-0.337,43,0.1316,,56,0.0769,0.4,4,,,60,0.25,-0.2857,0,,,164.3913538,0.0182,0.0605,1475,0.011,-0.1061,259664,0.0026,0.0137,120,0.0909,-0.337,0,0,0
202010,99503,"anchorage, ak",,199050,-0.0045,-0.1867,26,0,-0.3158,43,0.1169,-0.4228,4,-0.75,-0.5,0,,,8,-0.3333,0,0,,,177.0479705,0.0103,0.0847,1206,-0.0571,-0.1132,218065,0.0038,-0.2052,26,0,-0.3158,0,0,0
202010,99502,"anchorage, ak",*,369950,-0.0263,,59,-0.2237,,46,0.3939,,32,0.1429,0.6,4,,,16,-0.4286,-0.6,0,,,201.734104,0.0074,0.0248,1776,-0.0348,0.0447,410745,0.0321,0.0637,59,-0.2237,-0.4825,0,0,0
202010,99501,"anchorage, ak",,275050,-0.0969,0.03,93,-0.0313,0.0109,77,0.252,-0.0128,20,0.25,0.6667,0,,,24,-0.3333,0.2,0,,,210.2764423,-0.0248,0.014,1318,-0.086,-0.0008,392359,-0.0399,0.3156,93,-0.0313,0.0109,0,0,0
202010,99403,"clarkston, wa",*,275050,-0.0517,-0.0435,31,0.0333,,53,-0.1092,0.1778,16,-0.3333,-0.3333,0,,,4,0,0,60,-0.0476,6.5,153.803132,0.0626,0.302,2210,-0.0032,-0.106,459323,0.0341,0.1132,91,-0.0215,0.4677,1.9355,-0.1645,1.7873
202010,99362,"walla walla, wa",*,399950,-0.0993,,49,-0.2097,,44,0.0353,,32,0.3333,-0.3333,0,,,8,-0.5,-0.8462,90,0.0588,0.0112,186.7138365,-0.0272,0.1286,2081,-0.1297,-0.1216,522329,-0.0479,0.19,139,-0.0544,-0.3795,1.8367,0.4658,1.1775
202010,99354,"richland, wa",,360050,-0.013,0.03,36,0.3333,-0.2174,23,-0.0417,-0.4026,32,0,1.6667,0,,,16,1,-0.2,38,-0.2963,0.7273,187.5114364,0.0076,0.1697,2092,-0.0233,-0.0865,366995,-0.0182,0.1077,74,-0.0864,0.0882,1.0556,-0.9444,0.5773
202010,99353,"west richland, wa",,447040,0.0837,0.1463,43,-0.0227,-0.2712,46,0.5082,-0.0707,20,0,-0.2857,8,1,1,8,0,-0.6,36,0,0,198.1252663,-0.0126,0.1142,2257,0.0257,0.0367,448474,0.0555,0.1672,79,-0.0125,-0.1684,0.8372,0.019,0.227
202010,99352,"richland, wa",,444950,0.0114,-0.0167,89,-0.1909,-0.4067,52,-0.0459,0.1183,36,-0.1,-0.3077,4,-0.875,0,16,-0.3333,-0.6364,71,0.029,0.0923,193.2058584,0.0139,0.0865,2387,-0.0269,-0.0448,498491,0.0153,0.1592,160,-0.1061,-0.2558,0.7978,0.1705,0.3644
202010,99350,"prosser, wa",*,399950,0.0111,,16,-0.2,,49,-0.3423,,8,1,-0.3333,0,,,0,,-1,9,-0.1818,0.125,194.8818898,-0.0161,0.1548,2313,0.1299,0.0506,467731,0.0162,0.138,25,-0.1935,-0.4186,0.5625,0.0125,0.3339
202010,99344,"othello, wa",*,250050,-0.006,,44,0,,63,0.2233,,0,-1,-1,0,,,4,,0,19,-0.0952,1.1111,168.0487316,-0.0005,0.2632,1498,-0.0033,-0.1167,272655,-0.0446,-0.0342,63,-0.0308,1.0323,0.4318,-0.0455,0.0227
202010,99338,"kennewick, wa",*,525900,0.0423,,60,0,-0.3182,42,0.2,-0.16,28,-0.3,0.1667,4,0,0,8,-0.3333,-0.8,58,-0.1212,0.5676,219.5121951,0.048,0.2697,2479,0,0.012,575454,0.06,0.3125,118,-0.0635,-0.056,0.9667,-0.1333,0.5462
202010,99337,"kennewick, wa",,385050,-0.0373,0.1958,65,0.1818,-0.375,28,-0.3708,-0.4286,44,0,0,0,,,20,0,-0.4444,53,-0.1017,-0.0364,184.6587351,-0.0462,0.1677,2160,0.0252,0.083,462201,-0.0786,0.4255,118,0.0351,-0.2579,0.8154,-0.2573,0.2865
202010,99336,"kennewick, wa",,272450,-0.0095,0.0682,31,0.1071,-0.5867,28,-0.2821,-0.2632,32,0.3333,-0.1111,0,,,16,0,-0.5,49,-0.0392,-0.0577,168.6909582,0.0841,0.0968,1724,-0.0517,-0.0063,307018,0.0661,0.1828,80,0.0127,-0.3701,1.5806,-0.2408,0.8873
202010,99324,"college place, wa",,329550,-0.0833,0.0076,16,-0.0588,-0.3333,64,0.7067,0.4545,8,0,0,0,,,4,-0.5,-0.5,17,-0.0556,-0.5143,164.0480591,0.1381,-0.0392,2164,-0.1318,0.0671,364766,0.0034,0.0504,33,-0.0571,-0.4407,1.0625,0.0037,-0.3958
202010,99301,"pasco, wa",*,389050,-0.0082,0.1896,105,0.1413,,35,-0.0909,-0.2784,44,-0.2667,-0.3125,8,-0.6667,1,20,0.25,-0.4444,154,0.0199,1.2985,192.9995139,0.0239,0.1197,2000,-0.059,0.0104,404165,-0.0012,0.185,259,0.0658,0.2275,1.4667,-0.1746,1.0014
202010,99224,"spokane, wa",*,489050,0,,25,-0.3056,,36,0.1077,,28,-0.125,-0.125,0,,,4,-0.75,-0.8571,80,-0.0244,0.1594,191.6666667,0.0408,0.176,2680,0.0539,0.0485,650126,0.1161,0.2556,105,-0.1102,-0.2606,3.2,0.9222,2.2548
202010,99223,"spokane, wa",,449950,0.0403,0.1551,44,0.0233,-0.5111,36,-0.0886,0.0909,44,0.1,-0.1538,0,,-1,12,-0.25,-0.7,74,-0.1084,-0.0976,167.5407925,-0.0098,0.2413,2677,0.0004,-0.087,499790,-0.0053,0.0655,118,-0.0635,-0.314,1.6818,-0.2484,0.7707
202010,99218,"spokane, wa",,425050,0.1566,0.1661,15,0,-0.1667,36,0,0.5,12,-0.4,2,0,,,4,-0.5,-0.5,25,0.1364,-0.1071,152.3083265,0.0501,0.3045,2860,0.0446,-0.058,493937,0.0978,0.0843,40,0.0811,-0.1304,1.6667,0.2,0.1111
202010,99217,"spokane, wa",*,357950,-0.1677,-0.0519,26,-0.0714,,24,-0.2258,-0.4545,28,-0.2222,0.75,0,,,8,0,-0.5,56,0.0769,0.4,165.0485437,-0.0307,0.0355,2352,0.12,0.018,489182,-0.0482,0.0662,82,0.025,-0.18,2.1538,0.2967,1.4872
202010,99216,"spokane, wa",*,325050,0.0236,0.1207,20,0.3333,,34,0.7436,0.4167,24,0,-0.25,0,,,16,3,0.3333,71,0.127,0.6512,160.7692308,-0.0199,0.2737,1944,0.0452,-0.0685,319436,-0.0071,0.0679,91,0.1667,0.1818,3.55,-0.65,2.2853
202010,99212,"spokane, wa",,350050,-0.0968,0.2178,37,0.0882,-0.2449,40,0.3115,0.1429,40,0.1111,0.1111,4,,,12,0.5,-0.4,56,-0.1515,-0.125,150.7035176,0.0313,0.154,2132,-0.1234,-0.1057,368481,-0.0775,0.0739,93,-0.07,-0.177,1.5135,-0.4277,0.2074
202010,99208,"spokane, wa",,424050,0.0279,0.1313,71,0.0143,-0.5,37,-0.119,-0.1778,56,-0.1765,-0.2222,8,0,,24,0.2,-0.5,163,-0.0298,0.1727,153.2603406,-0.0218,0.0665,2550,-0.0622,0.0008,512064,-0.065,0.086,234,-0.0168,-0.1673,2.2958,-0.1042,1.3169
202010,99207,"spokane, wa",*,220050,0.0476,0.2058,31,0,-0.3673,36,0.3333,,48,-0.1429,0,0,,,8,-0.6,-0.7143,104,0.0097,0.0947,134.837963,-0.0189,0.1531,1586,0.042,0.068,219069,0.0193,0.1561,135,0.0075,-0.0625,3.3548,0.0323,1.4161
202010,99206,"spokane, wa",,395050,0.0221,0.1207,32,0,-0.5294,32,-0.2289,-0.3043,40,0,0,0,,-1,8,0,-0.6667,90,-0.0426,0.2329,148.6774143,-0.0013,0.1127,2556,-0.0023,0.0247,415156,-0.0096,0.0705,122,-0.0317,-0.1348,2.8125,-0.125,1.739
202010,99205,"spokane, wa",,255050,0.0429,0.2351,34,-0.0811,-0.4603,33,-0.0294,0.1786,68,-0.0556,0.0625,0,,,16,-0.2,-0.5,161,0.019,0.2778,135.4605659,0.0138,0.1729,1888,0.0474,0.0228,258813,0.0193,0.2037,195,0,0.0317,4.7353,0.465,2.7353
202010,99204,"spokane, wa",,255050,-0.1356,-0.2499,14,0.1667,0,49,0.7193,0.0426,8,0,0,0,,,0,,-1,17,0.3077,0.2143,155.9910771,-0.0255,0.007,1680,0.0895,-0.4034,316750,-0.0858,-0.3962,31,0.24,0.1071,1.2143,0.131,0.2143
202010,99203,"spokane, wa",,449950,0.0286,0.1997,34,-0.1707,-0.1905,32,-0.0588,-0.2,36,-0.1818,0.5,0,,,12,-0.25,-0.5,68,-0.0145,0.5455,171.1727528,0.0188,0.0067,2886,0.0589,0.2736,532231,0.032,0.0725,102,-0.0727,0.186,2,0.3171,0.9524
202010,99202,"spokane, wa",,329550,0.0803,0.3185,24,0.2632,-0.5102,23,-0.4103,-0.303,28,0.75,-0.125,0,,,4,0,-0.75,46,0.0455,-0.1321,146.6666667,-0.0987,0.0414,1888,0.0486,0.1987,434783,0.0092,0.253,70,0.1111,-0.3137,1.9167,-0.3991,0.835
202010,99201,"spokane, wa",,335050,0.126,0.3037,21,0.05,-0.475,43,0.1316,-0.312,12,-0.25,0.5,0,,,4,,-0.75,25,-0.2188,0.0417,212.5,0.0924,0.1127,1796,0.145,0.2234,471438,-0.0093,0.4502,46,-0.1154,-0.2813,1.1905,-0.4095,0.5905
202010,99166,"republic, wa",*,210050,-0.1984,-0.2997,18,-0.1818,,77,-0.0888,-0.5127,0,-1,,0,,,0,-1,,11,0.8333,1.2,149.0713587,0.136,0.0068,1377,-0.1018,-0.2438,274553,-0.0179,-0.3495,29,0.0357,-0.1471,0.6111,0.3384,0.4387
202010,99163,"pullman, wa",,435050,0.0296,0.2843,34,0,-0.3929,49,-0.0755,-0.3875,16,0.3333,1,4,,,16,1,1,21,0.3125,0.2353,172.1014493,-0.0421,0.1704,2452,0.0465,0.0419,445153,0.0126,0.3144,55,0.1,-0.2466,0.6176,0.1471,0.3141
202010,99156,"newport, wa",*,359950,-0.1532,,25,-0.1379,,49,0.1395,,4,-0.75,-0.5,0,,,8,1,0,33,-0.0571,0.375,217.1435871,-0.0091,0.1376,1920,0.0079,-0.034,464466,-0.0403,-0.0402,58,-0.0938,-0.4369,1.32,0.1131,1.0162
202010,99141,"kettle falls, wa",*,345050,-0.1319,0.0615,26,-0.1613,,60,0.1429,-0.5848,8,0,0,0,,,4,0,0,24,-0.04,1,161.7954071,0.0164,0.3438,1968,-0.016,0.1259,484196,0.0404,0.1687,50,-0.1071,-0.1803,0.9231,0.1166,0.6782
202010,99139,"ione, wa",*,375050,0.0345,-0.0506,14,0.1667,,47,-0.2419,-0.2656,4,0,,0,,,0,,,12,0.0909,5,193.8895417,0.0452,-0.0513,1702,0,0,479923,-0.0482,0.0961,26,0.1304,0,0.8571,-0.0595,0.7738
202010,99122,"davenport, wa",*,415050,0.7297,0.4826,14,0.4,,23,-0.6593,-0.5534,4,0,0,0,,,0,-1,-1,14,-0.2632,3.6667,170.9573612,0.0105,-0.0032,2640,0.4769,0.6176,421699,0.1227,0.2024,28,-0.0345,0.2727,1,-0.9,0.8421
202010,99114,"colville, wa",*,250050,0.0002,,34,-0.4138,,73,0.2269,,8,-0.6,-0.3333,0,,,8,0,-0.3333,56,0.3333,0.5135,136.6666667,0.1447,0.3969,1680,0.0888,0.1264,297401,0.0182,-0.0466,90,-0.1,-0.2742,1.6471,0.9229,1.2218
202010,99109,"chewelah, wa",*,299550,-0.1106,-0.0015,20,-0.0909,,60,1.0339,0,0,-1,-1,0,,,4,0,0,28,-0.0667,1.3333,142.2619048,-0.0205,-0.1388,1605,0.0338,-0.0412,338940,-0.0082,0.0005,48,-0.0769,0.0909,1.4,0.0364,1.025
202010,99037,"veradale, wa",,447950,0.0755,0.1062,25,0.1364,-0.4898,49,0.3425,0.2727,16,0,-0.4286,0,,,12,2,-0.4,55,-0.1667,0.8333,164.5768025,-0.0054,0.1526,2748,0.0382,-0.0704,496746,0.0459,0.1828,80,-0.0909,0.0127,2.2,-0.8,1.5878
202010,99025,"newman lake, wa",,627050,-0.1352,0.1943,20,0.4286,-0.2857,37,0.0137,-0.3565,16,3,1,0,,,4,,0,13,-0.1333,0.1818,229.4303797,-0.0773,0.3337,2476,-0.2226,-0.2718,831217,-0.1127,0.1101,33,0.1379,-0.1538,0.65,-0.4214,0.2571
202010,99022,"medical lake, wa",,399050,-0.0644,-0.0025,13,0.0833,-0.0714,41,-0.0889,0.1714,4,-0.5,-0.5,0,,,8,0,1,15,-0.2105,-0.25,183.3571283,0.1027,0.082,2521,-0.056,0.1543,417231,-0.0146,-0.1625,28,-0.0968,-0.1765,1.1538,-0.4295,-0.2747
202010,99019,"liberty lake, wa",*,455045,0.0111,,19,-0.3214,,55,0.375,,16,0,-0.3333,0,,,0,-1,-1,65,-0.0299,0.4773,211.7743254,0.0791,0.1226,2258,-0.0592,-0.1342,551628,-0.0052,-0.0985,84,-0.1158,-0.0455,3.4211,1.0282,2.4211
202010,99016,"greenacres, wa",*,421774,-0.0094,0.0957,27,-0.25,,79,0.1367,0.7363,24,0,0.2,0,,-1,8,1,-0.3333,141,-0.0473,0.4842,170.9758551,-0.062,0.0928,2360,0.0371,-0.0492,472980,0.0152,0.0866,168,-0.087,0.0307,5.2222,1.1111,3.8252
202010,99006,"deer park, wa",*,539950,0.1611,0.3934,31,-0.2619,,49,0.3803,-0.1478,16,-0.2,-0.2,0,,,16,0.3333,1,69,0.1129,1.1563,179.0243902,0.0025,0.0184,2730,-0.0438,0.3674,612817,0.0663,0.3191,100,-0.0385,0.2195,2.2258,0.7496,1.5858
202010,99005,"colbert, wa",*,489950,-0.0505,0.0206,21,-0.3226,,58,0.5467,-0.0085,8,-0.75,0,4,,,8,0,-0.6,64,0.1429,0.9394,171.1003628,0.0238,0.1058,2856,-0.0374,-0.1075,586432,-0.0057,-0.0255,85,-0.023,0.3281,3.0476,1.2412,1.9831
202010,99004,"cheney, wa",,389950,-0.1188,0.1712,17,0,-0.7258,57,-0.0256,-0.0256,16,0,-0.3333,0,,,4,,-0.75,54,-0.1,-0.2987,190.574378,0.0981,0.2218,2347,0.011,0.1284,437419,-0.082,0.2387,71,-0.0779,-0.4892,3.1765,-0.3529,1.9345
202010,98944,"sunnyside, wa",,350050,0,0.3207,15,0.0714,-0.4643,36,-0.1628,-0.4286,4,-0.5,-0.75,0,,,0,-1,-1,16,-0.1579,0.0667,159.7986975,0.1652,0.0968,2520,0,0.2115,450408,0.4181,0.5938,31,-0.0606,-0.2791,1.0667,-0.2905,0.531
202010,98942,"selah, wa",,424550,0.0488,0.0898,31,0.069,-0.1842,50,0.5873,-0.1379,16,0,0,0,,,12,0.5,0.5,27,0.4211,0.1739,197.7198697,-0.0723,0.1531,2143,0.2207,-0.0325,461694,0.0353,0.0247,58,0.2083,-0.0492,0.871,0.2158,0.2657
202010,98926,"ellensburg, wa",,495050,0.0051,0.3044,53,-0.0536,-0.2639,33,-0.2979,-0.4803,28,-0.125,0,4,,,8,0,-0.3333,63,0,0.8,216.0743134,0.0165,0.0539,2163,-0.0457,0.0829,647078,-0.0242,0.3531,116,-0.0252,0.0841,1.1887,0.0637,0.7026
202010,98922,"cle elum, wa",*,849950,0.3107,,28,-0.2632,,43,-0.1963,-0.5169,16,0,3,0,,,8,-0.3333,-0.5,52,0.0612,0.9259,326.9211538,0.0481,0.2568,2747,0.1314,0.3423,1190851,0.1553,0.5431,80,-0.0805,-0.1919,1.8571,0.5677,1.4821
202010,98908,"yakima, wa",*,448050,0.0252,0.1651,46,0,,30,0.4286,-0.3182,32,-0.2727,-0.2727,0,,,16,0,-0.6364,71,-0.1446,0.1833,197.461213,0.0867,0.2085,2112,-0.0659,-0.12,498137,0.0408,0.1178,117,-0.093,-0.3276,1.5435,-0.2609,1.0172
202010,98902,"yakima, wa",,250050,0.0352,0.163,36,0.2,-0.2,22,-0.3433,-0.5464,32,0,0.1429,0,,,4,-0.5,-0.75,58,0.1154,0.2609,153.1339031,0.1268,0.0935,1776,-0.0655,0.0673,290780,0.0309,0.0712,94,0.1463,0.033,1.6111,-0.1222,0.5889
202010,98901,"yakima, wa",*,425050,0.1809,,25,0.3889,-0.1071,38,-0.3028,-0.0617,16,0.3333,0,0,,,4,0,-0.5,32,0.1429,0.7778,151.7369309,-0.0255,-0.018,2652,0.2249,0.5655,461768,0.17,0.8283,57,0.2391,0.2391,1.28,-0.2756,0.6371
202010,98862,"winthrop, wa",*,850050,0.1222,,16,-0.1579,,90,0.5385,-0.1176,0,-1,,0,,,0,,-1,7,0,1.3333,311.634349,-0.0392,0.1569,2813,0.0903,0.8803,935476,0.0619,0.7953,23,-0.1154,-0.303,0.4375,0.0691,0.3375
202010,98856,"twisp, wa",,359050,-0.0957,-0.1651,17,0,-0.3929,41,0.0123,-0.6583,4,0,,0,,,4,,,3,0.5,0.5,344.3287037,0.0109,0.635,1200,-0.2,-0.4,454396,-0.0292,0.0083,20,0.0526,-0.3333,0.1765,0.0588,0.105
